;OrderID;AccountID;Amount;K_SYMBOL
5873;40411;7454;471.0;
5874;40412;7454;1319.0;Loan payment
5875;40429;7465;1060.6;Leasing
5876;40430;7465;1391.0;Household
5877;40431;7465;2850.0;
5878;40432;7465;302.0;Insurance payment
5879;40433;7465;2527.0;
5880;40462;7485;3799.8;Loan payment
5881;40463;7485;10279.0;Household
5882;40465;7487;2279.9;Leasing
5883;40466;7487;7329.0;Household
5884;40467;7487;4792.0;
5885;40524;7523;8013.0;Loan payment
5886;40559;7542;3683.0;Household
5887;40560;7542;3389.0;
5888;40561;7542;9847.0;Loan payment
5889;40565;7546;3495.8;Loan payment
5890;40566;7546;3861.0;Household
5891;40567;7546;198.0;
5892;40568;7546;49.0;Insurance payment
5893;40588;7559;4112.0;Household
5894;40589;7559;1066.0;Loan payment
5895;40593;7562;6450.2;Loan payment
5896;40597;7565;3197.8;Loan payment
5897;40598;7565;6649.0;Household
5898;40599;7565;228.0;
5899;40635;7594;2718.0;Loan payment
5900;40636;7594;2302.0;Household
5901;40637;7594;2165.0;
5902;40638;7594;1347.0;Insurance payment
5903;40639;7594;210.0;
5904;40654;7606;3197.8;Loan payment
5905;40655;7606;4268.0;Household
5906;40656;7606;5856.0;
5907;40657;7607;6020.0;Household
5908;40658;7607;1322.0;Loan payment
5909;40671;7614;6678.7;Loan payment
5910;40675;7618;2362.4;Leasing
5911;40694;7632;9629.0;Household
5912;40695;7632;3551.0;Loan payment
5913;40702;7636;3532.0;Loan payment
5914;40703;7636;3077.0;Household
5915;40704;7636;325.0;
5916;40705;7637;9397.0;Household
5917;40706;7637;8127.0;Loan payment
5918;40758;7674;3937.3;Loan payment
5919;40759;7674;1477.0;Household
5920;40760;7674;7383.0;
5921;40815;7713;3673.7;Loan payment
5922;40816;7713;8418.0;Household
5923;40827;7721;3788.3;Loan payment
5924;40846;7733;5836.0;Loan payment
5925;40865;7745;2153.8;Loan payment
5926;40866;7745;10160.0;Household
5927;40883;7753;2153.8;Loan payment
5928;40897;7765;2332.0;Loan payment
5929;40898;7765;8217.0;Household
5930;40906;7769;4085.0;Loan payment
5931;40910;7774;1002.4;Leasing
5932;40947;7795;6202.0;Loan payment
5933;40975;7815;7903.8;Loan payment
5934;40976;7815;1475.0;Household
5935;40977;7815;268.0;
5936;40978;7815;2197.0;Insurance payment
5937;40987;7819;1953.0;Household
5938;40988;7819;733.0;
5939;40989;7819;1296.0;Insurance payment
5940;40990;7819;1721.0;
5941;40991;7819;434.0;Loan payment
5942;40999;7824;7903.8;Loan payment
5943;41000;7824;2156.0;Household
5944;41001;7824;1525.0;
5945;41042;7844;3816.0;Loan payment
5946;41059;7857;5676.0;Loan payment
5947;41060;7857;8157.0;Household
5948;41061;7857;1042.0;
5949;41062;7857;137.0;Insurance payment
5950;41064;7859;6010.2;Loan payment
5951;41066;7861;8400.0;Household
5952;41067;7861;400.0;
5953;41068;7861;26.0;Insurance payment
5954;41069;7861;131.0;
5955;41070;7861;607.0;Loan payment
5956;41106;7890;4304.0;Household
5957;41107;7890;1653.0;Loan payment
5958;41111;7894;4253.7;Loan payment
5959;41112;7894;4780.0;Household
5960;41113;7894;2705.0;
5961;41131;7907;8116.2;Loan payment
5962;41132;7907;6327.0;Household
5963;41168;7926;3505.0;Loan payment
5964;41214;7957;3575.0;Loan payment
5965;41215;7957;6164.0;Household
5966;41216;7957;6055.0;
5967;41230;7965;5955.0;Loan payment
5968;41231;7965;7268.0;Household
5969;41232;7966;7887.7;Loan payment
5970;41266;7990;3020.0;Loan payment
5971;41267;7990;7158.0;Household
5972;41276;7997;6694.2;Loan payment
5973;41316;8026;3563.0;Loan payment
5974;41317;8027;6469.7;Loan payment
5975;41332;8038;5215.0;Household
5976;41333;8038;1494.0;Loan payment
5977;41334;8039;3900.5;Loan payment
5978;41335;8039;1074.0;Household
5979;41336;8039;610.0;
5980;41337;8039;3231.0;Insurance payment
5981;41339;8041;3900.5;Loan payment
5982;41351;8051;4340.0;Loan payment
5983;41380;8073;4110.0;Loan payment
5984;41381;8073;695.0;Household
5985;41382;8073;11567.0;
5986;41406;8085;4340.0;Loan payment
5987;41407;8085;916.0;Household
5988;41408;8085;10965.0;
5989;41415;8092;6216.0;Household
5990;41416;8092;935.0;Loan payment
5991;41418;8094;6123.0;Loan payment
5992;41419;8094;5665.0;Household
5993;41452;8114;5958.0;Household
5994;41453;8114;494.0;
5995;41454;8114;1655.0;Loan payment
5996;41468;8127;6494.8;Loan payment
5997;41469;8127;8305.0;Household
5998;41471;8129;6184.0;Household
5999;41472;8129;2076.0;Loan payment
6000;41501;8149;4190.3;Loan payment
6001;41507;8153;1993.6;Leasing
6002;41512;8158;6630.7;Loan payment
6003;41513;8158;9538.0;Household
6004;41514;8158;2148.0;
6005;41515;8159;3034.0;Household
6006;41516;8159;1552.0;
6007;41517;8159;1241.0;Loan payment
6008;41532;8169;2148.0;Household
6009;41533;8169;3575.0;
6010;41534;8169;1633.0;Loan payment
6011;41538;8173;6695.0;Loan payment
6012;41592;8212;1280.0;Leasing
6013;41606;8225;3017.2;Loan payment
6014;41652;8260;6239.2;Loan payment
6015;41653;8261;3659.8;Loan payment
6016;41654;8261;1915.0;Household
6017;41655;8261;413.0;
6018;41656;8261;646.0;Insurance payment
6019;41657;8261;2163.0;
6020;41666;8268;1999.0;Household
6021;41667;8268;5870.0;
6022;41668;8268;359.0;Loan payment
6023;41742;8316;5616.2;Loan payment
6024;41746;8320;5161.2;Loan payment
6025;41747;8320;9105.0;Household
6026;41748;8321;7041.0;Household
6027;41749;8321;1484.0;Loan payment
6028;41754;8327;5161.2;Loan payment
6029;41755;8327;4104.0;Household
6030;41756;8327;2539.0;
6031;41760;8330;3708.0;Household
6032;41761;8330;319.0;Loan payment
6033;41778;8341;1303.2;Leasing
6034;41827;8377;6950.8;Loan payment
6035;41828;8377;1172.0;Household
6036;41829;8377;5018.0;
6037;41834;8381;6950.8;Loan payment
6038;41835;8381;740.0;Household
6039;41836;8381;8039.0;
6040;41881;8405;410.0;Household
6041;41882;8405;4095.0;
6042;41883;8405;3344.0;Insurance payment
6043;41884;8405;4437.0;Loan payment
6044;41894;8411;3677.3;Loan payment
6045;41895;8411;5812.0;Household
6046;41896;8411;3507.0;
6047;41989;8475;495.0;Household
6048;41990;8475;3833.0;
6049;41991;8475;878.0;Loan payment
6050;42003;8489;3835.0;Household
6051;42004;8489;7370.0;Loan payment
6052;42008;8492;4403.0;Household
6053;42009;8492;1431.0;Loan payment
6054;42029;8505;3570.0;Loan payment
6055;42047;8519;6224.3;Loan payment
6056;42048;8519;13711.0;Household
6057;42056;8523;7753.3;Loan payment
6058;42068;8533;3626.0;Loan payment
6059;42084;8547;4806.5;Loan payment
6060;42104;8558;4806.5;Loan payment
6061;42115;8564;3195.0;Loan payment
6062;42116;8564;7170.0;Household
6063;42117;8564;5483.0;
6064;42119;8566;6394.8;Loan payment
6065;42120;8566;555.0;Household
6066;42121;8566;8894.0;
6067;42200;8625;1970.8;Loan payment
6068;42201;8625;8151.0;Household
6069;42221;8639;3094.5;Loan payment
6070;42234;8645;8919.0;Household
6071;42235;8645;4015.0;Loan payment
6072;42274;8680;2381.2;Loan payment
6073;42275;8680;3598.0;Household
6074;42276;8680;8566.0;
6075;42286;8688;5665.0;Loan payment
6076;42322;8713;2845.0;Loan payment
6077;42360;8742;68.0;Household
6078;42361;8742;235.0;
6079;42362;8742;6089.0;Insurance payment
6080;42363;8742;2762.0;Loan payment
6081;42392;8759;1562.1;Leasing
6082;42414;8772;1839.3;Loan payment
6083;42415;8772;7357.0;Household
6084;42420;8776;708.0;Loan payment
6085;42431;8784;3098.0;Loan payment
6086;42432;8784;7097.0;Household
6087;42581;8896;2474.6;Leasing
6088;42584;8899;2088.8;Loan payment
6089;42585;8899;3713.0;Household
6090;42612;8919;166.0;Household
6091;42613;8919;2670.0;
6092;42614;8919;3171.0;Loan payment
6093;42625;8926;3912.0;Household
6094;42626;8926;2693.0;
6095;42627;8926;1142.0;Insurance payment
6096;42628;8926;25.0;
6097;42629;8926;9444.0;Loan payment
6098;42633;8931;3104.7;Loan payment
6099;42634;8931;1749.0;Household
6100;42635;8931;6294.0;
6101;42674;8957;1209.4;Leasing
6102;42697;8972;4719.0;Household
6103;42698;8972;2056.0;
6104;42699;8972;938.0;Loan payment
6105;42713;8982;6330.2;Loan payment
6106;42734;8998;3798.1;Leasing
6107;42743;9006;3883.0;Loan payment
6108;42744;9006;4541.0;Household
6109;42763;9017;2088.0;Loan payment
6110;42771;9024;6270.0;Household
6111;42772;9024;1472.0;Loan payment
6112;42779;9030;2587.0;Household
6113;42780;9030;831.0;
6114;42781;9030;3242.0;Loan payment
6115;42782;9031;2088.0;Loan payment
6116;42783;9031;4228.0;Household
6117;42784;9031;145.0;
6118;42785;9031;645.0;Insurance payment
6119;42787;9034;3179.0;Loan payment
6120;42788;9034;4697.0;Household
6121;42789;9034;621.0;
6122;42790;9034;9115.0;Insurance payment
6123;42796;9037;3416.0;Household
6124;42797;9037;4033.0;
6125;42798;9037;6707.0;Loan payment
6126;42813;9052;2999.3;Loan payment
6127;42874;9093;1311.0;Household
6128;42875;9093;2617.0;
6129;42876;9093;3155.0;Loan payment
6130;42889;9104;3585.2;Loan payment
6131;42942;9138;4537.3;Loan payment
6132;42943;9138;9519.0;Household
6133;42944;9138;2666.0;
6134;42946;9140;9264.0;Household
6135;42947;9140;19.0;
6136;42948;9140;56.0;Insurance payment
6137;42949;9140;334.0;Loan payment
6138;42965;9153;5042.0;Household
6139;42966;9153;1451.0;Loan payment
6140;42971;9156;4537.3;Loan payment
6141;42976;9159;6869.0;Household
6142;42977;9159;1847.0;
6143;42978;9159;253.0;Insurance payment
6144;42979;9159;316.0;
6145;42980;9159;1450.0;Loan payment
6146;42990;9167;4537.3;Loan payment
6147;42991;9167;4950.0;Household
6148;42992;9167;887.0;
6149;42993;9167;545.0;Insurance payment
6150;43002;9179;3583.7;Loan payment
6151;43009;9188;2118.3;Loan payment
6152;43010;9188;7936.0;Household
6153;43011;9188;471.0;
6154;43012;9188;66.0;Insurance payment
6155;43023;9199;2454.5;Loan payment
6156;43025;9201;5103.0;Loan payment
6157;43026;9201;13461.0;Household
6158;43034;9208;3421.5;Loan payment
6159;43055;9225;3421.5;Loan payment
6160;43056;9227;1784.0;Household
6161;43057;9227;1164.0;
6162;43058;9227;3193.0;Loan payment
6163;43068;9235;1735.0;Loan payment
6164;43069;9236;2239.0;Household
6165;43070;9236;2276.0;
6166;43071;9236;7218.0;Loan payment
6167;43081;9241;4753.7;Loan payment
6168;43082;9241;3595.0;Household
6169;43083;9242;1932.0;Loan payment
6170;43117;9263;3298.3;Loan payment
6171;43118;9263;9874.0;Household
6172;43119;9263;62.0;
6173;43122;9265;3298.3;Loan payment
6174;43123;9265;9493.0;Household
6175;43124;9265;4017.0;
6176;43182;9307;3491.5;Loan payment
6177;43183;9307;4654.0;Household
6178;43184;9307;2735.0;
6179;43228;9337;2172.0;Loan payment
6180;43248;9353;7859.0;Loan payment
6181;43249;9353;10240.0;Household
6182;43294;9377;4164.0;Loan payment
6183;43295;9377;2758.0;Household
6184;43296;9377;3983.0;
6185;43327;9403;3358.0;Loan payment
6186;43328;9403;3225.0;Household
6187;43357;9422;7182.5;Loan payment
6188;43358;9422;107.0;Household
6189;43359;9422;3136.0;
6190;43361;9424;2322.7;Loan payment
6191;43375;9433;1860.0;Loan payment
6192;43405;9455;6245.8;Loan payment
6193;43406;9455;2789.0;Household
6194;43407;9455;618.0;
6195;43408;9455;7793.0;Insurance payment
6196;43436;9472;3033.0;Loan payment
6197;43437;9472;5119.0;Household
6198;43465;9491;4698.0;Loan payment
6199;43466;9491;4704.0;Household
6200;43467;9491;2245.0;
6201;43468;9491;872.0;Insurance payment
6202;43469;9493;3930.8;Loan payment
6203;43470;9493;6803.0;Household
6204;43471;9494;4746.0;Household
6205;43472;9494;9736.0;Loan payment
6206;43489;9504;5688.0;Loan payment
6207;43501;9510;6341.0;Loan payment
6208;43508;9513;8319.0;Household
6209;43509;9513;1527.0;Loan payment
6210;43561;9548;9613.0;Household
6211;43562;9548;962.0;Loan payment
6212;43573;9560;4362.7;Loan payment
6213;43574;9560;7234.0;Household
6214;43600;9583;4362.7;Loan payment
6215;43601;9583;13386.0;Household
6216;43610;9591;4362.7;Loan payment
6217;43611;9591;4146.0;Household
6218;43664;9627;5091.3;Loan payment
6219;43669;9631;2476.8;Loan payment
6220;43673;9633;2476.8;Loan payment
6221;43683;9640;3184.3;Loan payment
6222;43684;9640;10597.0;Household
6223;43685;9640;4087.0;
6224;43692;9645;4893.0;Loan payment
6225;43693;9645;5183.0;Household
6226;43694;9646;5813.5;Loan payment
6227;43708;9656;5813.5;Loan payment
6228;43709;9656;10721.0;Household
6229;43737;9673;2450.2;Loan payment
6230;43738;9673;3684.0;Household
6231;43746;9677;8944.0;Household
6232;43747;9677;527.0;Loan payment
6233;43789;9703;2467.0;Leasing
6234;43796;9707;3112.1;Leasing
6235;43821;9730;258.0;Household
6236;43822;9730;4764.0;
6237;43823;9730;1934.0;Loan payment
6238;43824;9731;3160.7;Loan payment
6239;43825;9731;4967.0;Household
6240;43826;9731;1320.0;
6241;43849;9750;3160.7;Loan payment
6242;43912;9790;2791.0;Loan payment
6243;43913;9790;9210.0;Household
6244;43914;9790;993.0;
6245;43915;9790;2488.0;Insurance payment
6246;43945;9814;8013.7;Loan payment
6247;43962;9828;5274.7;Loan payment
6248;43972;9833;8136.0;Loan payment
6249;43973;9833;6531.0;Household
6250;43974;9833;5915.0;
6251;44009;9859;5010.5;Loan payment
6252;44010;9859;1008.0;Household
6253;44011;9859;1476.0;
6254;44012;9859;765.0;Insurance payment
6255;44027;9869;5887.0;Household
6256;44028;9869;2498.0;
6257;44029;9869;5526.0;Loan payment
6258;44048;9883;2768.9;Leasing
6259;44049;9883;713.0;Household
6260;44050;9883;1780.0;
6261;44051;9883;12504.0;Insurance payment
6262;44070;9897;3013.5;Loan payment
6263;44071;9897;1507.0;Household
6264;44072;9897;4339.0;
6265;44073;9897;6953.0;Insurance payment
6266;44112;9928;5016.0;Household
6267;44113;9928;1489.0;Loan payment
6268;44226;10001;529.0;Loan payment
6269;44232;10005;5854.2;Loan payment
6270;44233;10005;9151.0;Household
6271;44247;10019;5415.0;Loan payment
6272;44249;10022;4542.7;Loan payment
6273;44250;10022;7678.0;Household
6274;44251;10022;4104.0;
6275;44272;10036;4729.9;Leasing
6276;44297;10049;1609.0;Household
6277;44298;10049;1281.0;
6278;44299;10049;7636.0;Loan payment
6279;44321;10063;6483.7;Loan payment
6280;44322;10063;90.0;Household
6281;44323;10063;7601.0;
6282;44324;10063;2746.0;Insurance payment
6283;44325;10063;1326.0;
6284;44328;10065;6483.7;Loan payment
6285;44330;10068;6483.7;Loan payment
6286;44345;10079;2784.8;Loan payment
6287;44355;10093;6436.0;Loan payment
6288;44356;10093;2762.0;Household
6289;44357;10093;331.0;
6290;44358;10093;7082.0;Insurance payment
6291;44373;10105;5079.0;Loan payment
6292;44408;10131;5983.0;Loan payment
6293;44412;10134;5681.8;Loan payment
6294;44413;10134;9535.0;Household
6295;44435;10148;4205.0;Household
6296;44436;10148;1866.0;
6297;44437;10148;1842.0;Loan payment
6298;44523;10202;6363.3;Loan payment
6299;44524;10202;1281.0;Household
6300;44525;10202;4880.0;
6301;44536;10215;152.0;Household
6302;44537;10215;4122.0;
6303;44538;10215;1846.0;Loan payment
6304;44562;10233;3985.7;Loan payment
6305;44563;10233;456.0;Household
6306;44564;10233;53.0;
6307;44565;10233;986.0;Insurance payment
6308;44566;10233;4260.0;
6309;44578;10243;3151.3;Loan payment
6310;44598;10257;3151.3;Loan payment
6311;44599;10257;14801.0;Household
6312;44611;10266;3151.3;Loan payment
6313;44634;10280;5802.3;Loan payment
6314;44665;10297;9902.0;Household
6315;44666;10297;8771.0;Loan payment
6316;44698;10320;4328.8;Loan payment
6317;44699;10320;12414.0;Household
6318;44732;10345;6742.0;Household
6319;44733;10345;2605.0;Loan payment
6320;44743;10351;4410.0;Household
6321;44744;10351;1848.0;Loan payment
6322;44765;10361;7240.0;Loan payment
6323;44769;10364;6262.0;Household
6324;44770;10364;609.0;Loan payment
6325;44771;10365;7240.0;Loan payment
6326;44772;10365;4325.0;Household
6327;44773;10365;6395.0;
6328;44774;10365;331.0;Insurance payment
6329;44775;10365;1773.0;
6330;44836;10404;2171.0;Household
6331;44837;10404;1203.0;
6332;44838;10404;100.0;Insurance payment
6333;44839;10404;883.0;
6334;44840;10404;3238.0;Loan payment
6335;44850;10411;5142.0;Loan payment
6336;44851;10411;3020.0;Household
6337;44852;10411;1807.0;
6338;44853;10411;2323.0;Insurance payment
6339;44854;10411;7732.0;
6340;44894;10436;1511.0;Loan payment
6341;44899;10439;6315.0;Loan payment
6342;44900;10439;10134.0;Household
6343;44901;10440;2960.0;Household
6344;44902;10440;1950.0;
6345;44903;10440;1000.0;Loan payment
6346;44909;10445;3234.0;Household
6347;44910;10445;1951.0;Loan payment
6348;44923;10451;2439.0;Household
6349;44924;10451;4653.0;
6350;44925;10451;689.0;Insurance payment
6351;44926;10451;8049.0;Loan payment
6352;44966;10478;5575.3;Loan payment
6353;44983;10493;5575.3;Loan payment
6354;44984;10493;8594.0;Household
6355;44985;10493;842.0;
6356;45022;10520;6959.8;Loan payment
6357;45167;10613;5204.2;Loan payment
6358;45189;10630;7303.0;Household
6359;45190;10630;8260.0;Loan payment
6360;45210;10644;7498.7;Loan payment
6361;45211;10644;11053.0;Household
6362;45212;10645;5787.0;Loan payment
6363;45213;10645;3740.0;Household
6364;45221;10650;4088.0;Loan payment
6365;45222;10650;10356.0;Household
6366;45224;10652;3810.0;Loan payment
6367;45225;10652;1290.0;Household
6368;45226;10652;2362.0;
6369;45244;10663;7223.2;Loan payment
6370;45245;10663;4782.0;Household
6371;45246;10663;9317.0;
6372;45271;10679;8241.8;Loan payment
6373;45272;10679;6670.0;Household
6374;45324;10711;2714.0;Household
6375;45325;10711;413.0;
6376;45326;10711;85.0;Insurance payment
6377;45327;10711;443.0;
6378;45328;10711;403.0;Loan payment
6379;45347;10728;3221.5;Loan payment
6380;45348;10728;3867.0;Household
6381;45363;10738;3221.5;Loan payment
6382;45364;10738;186.0;Household
6383;45365;10738;8042.0;
6384;45401;10762;5435.0;Household
6385;45402;10762;1912.0;Loan payment
6386;45417;10774;3728.0;Household
6387;45418;10774;7066.0;Loan payment
6388;45433;10788;3813.7;Loan payment
6389;45435;10789;3813.7;Loan payment
6390;45436;10789;10340.0;Household
6391;45437;10789;933.0;
6392;45438;10789;2670.0;Insurance payment
6393;45448;10799;519.0;Loan payment
6394;45455;10807;5622.5;Loan payment
6395;45460;10812;2931.0;Loan payment
6396;45536;10857;6426.3;Loan payment
6397;45575;10884;3154.0;Loan payment
6398;45576;10884;1326.0;Household
6399;45577;10884;4408.0;
6400;45605;10904;538.0;Leasing
6401;45606;10905;2939.0;Household
6402;45607;10905;1682.0;
6403;45608;10905;1190.0;Loan payment
6404;45612;10911;3647.0;Loan payment
6405;45613;10911;7312.0;Household
6406;45618;10915;2540.8;Loan payment
6407;45619;10915;2596.0;Household
6408;45620;10915;390.0;
6409;45621;10915;3651.0;Insurance payment
6410;45622;10915;4520.0;
6411;45666;10940;7517.0;Household
6412;45667;10940;5493.0;Loan payment
6413;45669;10942;5242.0;Loan payment
6414;45670;10942;10472.0;Household
6415;45688;10954;312.0;Loan payment
6416;45704;10963;3216.7;Loan payment
6417;45717;10973;3216.7;Loan payment
6418;45776;11013;4579.0;Loan payment
6419;45777;11013;756.0;Household
6420;45778;11013;9499.0;
